allZT	nbZT
AT2G05812	2
AT5G01910	1
AT1G19980	1
AT3G20380	2
AT1G18745	1
AT5G37020	1
AT1G80210	2
AT1G16445	2
AT1G66760	1
AT1G20460	1
AT5G19600	1
AT5G45010	1
AT1G20370	1
AT1G62040	1
AT3G01410	1
AT2G43180	1
AT4G21105	1
AT1G29960	1
AT4G34555	1
AT5G39970	1
AT1G45180	1
AT1G14520	1
AT5G52110	1
AT4G37070	1
AT4G16190	2
AT5G62810	1
AT4G14510	1
AT5G17460	1
AT5G13870	1
AT5G13500	1
AT5G19590	1
AT5G09740	1
AT4G13770	1
AT1G51470	2
AT1G16890	1
AT1G57540	1
AT1G47530	1
AT3G09850	1
AT2G04395	1
AT1G31935	1
AT5G35100	1
AT5G26040	1
AT4G18010	1
AT1G30580	1
AT2G40330	1
AT1G76060	1
AT1G80760	1
AT3G43740	1
AT5G55510	1
AT2G45560	1
AT1G55480	1
AT5G05960	1
AT5G13480	2
AT4G23430	1
AT1G71810	1
AT5G16480	1
AT2G30710	1
AT3G11120	1
AT1G60440	1
AT2G35820	1
AT3G47730	2
AT5G46470	1
AT4G32260	1
AT1G65370	1
AT1G52100	1
AT4G26570	1
AT4G26190	1
AT3G59100	1
AT1G04850	1
AT3G24560	1
AT3G12640	1
AT3G15353	1
AT5G23540	1
AT1G11310	1
AT2G16600	1
AT1G62290	1
AT1G55280	1
AT5G64950	1
AT1G54290	1
AT1G60770	2
AT3G22260	1
AT4G30260	1
AT1G18650	1
AT2G33770	1
AT3G18030	1
AT2G36170	1
AT4G16440	1
AT1G62590	1
AT5G39040	1
AT2G39840	1
AT3G22200	1
AT4G35510	1
AT3G13445	1
AT1G70530	1
AT1G13030	1
AT1G61580	1
AT3G26400	2
AT2G19260	1
AT3G13520	1
AT3G26680	1
AT1G26260	1
AT4G28630	1
AT1G56310	1
AT5G49720	2
AT1G17120	1
AT1G04440	1
AT5G12840	1
AT1G58180	1
AT5G64040	2
AT1G02560	1
AT5G03870	1
AT4G01580	1
AT1G59650	1
AT1G64790	1
AT1G25550	1
AT3G48990	1
AT5G10390	1
AT1G24280	1
AT5G35590	1
AT3G47060	1
AT2G03820	1
AT3G10020	1
AT1G64600	2
AT4G18590	1
AT4G13070	1
AT5G42650	1
AT5G53500	1
AT1G52050	1
AT5G41100	1
AT1G32370	1
AT3G58830	1
AT3G02110	1
AT4G04614	1
AT1G50250	1
AT1G66840	1
AT1G21580	1
AT3G62240	2
AT4G12550	1
AT5G15450	2
AT5G03460	2
AT3G53240	1
AT1G05570	1
AT2G34380	1
AT2G41240	1
AT4G16430	2
AT4G15930	1
AT3G20230	2
AT1G64450	1
AT2G33255	1
AT3G43240	1
AT5G20320	1
AT3G53420	1
AT1G65290	3
AT3G09070	1
AT2G20130	1
AT5G57030	1
AT4G25690	1
AT2G01890	1
AT2G25010	1
AT4G03200	1
AT5G28150	1
AT4G38240	1
AT3G20270	2
AT4G26110	1
AT5G51700	1
AT5G48480	1
AT3G16440	1
AT5G16550	1
AT1G77630	2
AT1G02110	1
AT4G37910	1
AT1G13180	2
AT2G30800	1
AT1G68710	1
AT5G07340	1
AT2G24300	1
AT1G12160	1
AT2G05920	1
AT5G10560	1
AT3G42630	2
AT5G43380	1
AT1G18040	2
AT4G39200	2
AT5G23280	1
AT2G04230	1
AT5G44080	1
AT1G30090	1
AT4G40090	1
AT2G20820	2
AT4G39390	1
AT4G16950	1
AT2G43260	1
AT1G55910	1
AT5G43750	1
AT5G27770	1
AT4G37450	1
AT3G16840	1
AT1G76120	1
AT2G32720	1
AT3G59380	1
AT3G11630	1
AT5G38990	1
AT3G01060	1
AT1G19130	1
AT4G17895	1
AT5G04060	1
AT2G44860	1
AT5G52280	1
AT4G14110	1
AT5G53010	1
AT1G80630	1
AT4G32240	1
AT1G29410	1
AT4G01915	1
AT2G45700	1
AT3G44735	1
AT5G04850	1
AT5G09890	1
AT2G40570	1
AT3G29320	2
AT3G29760	2
AT4G25230	1
AT5G04670	1
AT3G46820	1
AT3G05680	1
AT1G52910	1
AT5G17770	2
AT1G03030	1
AT2G44450	1
AT1G50500	1
AT5G67390	1
AT1G14770	1
AT4G16840	1
AT3G23570	1
AT3G60320	1
AT4G36780	1
AT2G37940	1
AT1G14070	1
AT2G38570	1
AT3G05410	1
AT5G06770	1
AT5G42950	3
AT2G45380	1
AT2G32180	1
AT1G71270	1
AT5G48450	1
AT1G74720	1
AT1G68410	1
AT5G42620	1
AT1G01090	1
AT2G36420	1
AT2G23120	1
AT4G21710	1
AT4G28070	1
AT2G37760	1
AT1G15910	1
AT5G67385	1
AT1G48920	1
AT5G41970	1
AT4G27390	1
AT1G72416	1
AT2G38410	1
AT1G03060	1
AT2G24395	1
AT4G17880	1
AT1G09710	1
AT3G49580	1
AT3G01850	1
AT5G56450	1
AT1G19350	1
AT4G16500	1
AT1G08180	1
AT4G03090	1
ATCG00020	1
AT4G32915	1
AT5G02960	1
AT5G61670	1
AT2G17230	1
AT1G62330	1
AT1G08465	2
AT1G13190	1
AT1G30550	1
AT5G12400	1
AT5G13490	1
AT4G34710	1
AT2G42570	1
AT1G28410	1
AT1G14440	1
AT5G11160	1
AT5G56010	1
AT1G30110	1
AT5G40150	1
AT2G01610	1
AT3G47680	1
AT1G07380	1
AT2G38880	1
AT5G25360	1
AT4G17300	1
AT2G30010	1
AT5G36880	2
AT1G58230	1
AT2G47630	1
AT3G25820	1
AT1G52070	1
AT4G11080	1
AT5G65250	1
AT1G08370	1
AT2G16400	1
AT3G17770	1
AT4G04870	1
AT2G26600	1
AT5G18130	1
AT1G51690	1
AT5G25754	1
AT1G06380	1
AT4G29735	1
AT5G25800	1
AT3G45010	1
AT4G12510	1
AT4G24280	1
AT1G04555	1
AT1G24148	1
AT3G54560	1
AT1G68520	1
AT2G01320	1
AT1G36070	1
AT1G48540	1
AT2G18940	1
AT3G45740	1
AT1G65510	1
AT5G39840	1
AT5G08290	1
AT5G62880	2
AT1G47750	1
AT3G23750	1
AT3G12270	1
AT2G24650	1
AT5G54540	1
AT4G37270	1
AT4G27000	1
AT1G73920	1
AT1G13609	1
AT1G19070	1
AT2G35360	1
AT4G32600	1
AT4G00900	1
AT3G02510	1
AT2G37362	2
AT1G07140	2
AT1G72880	1
AT4G23290	1
AT4G01650	1
AT1G07870	1
AT2G32870	1
AT1G22840	1
AT5G19485	1
AT5G20020	1
AT2G03550	1
AT1G47500	1
AT5G45490	1
AT1G37130	1
AT5G54730	1
AT2G30210	1
AT2G39510	1
AT1G78190	1
AT2G26760	1
AT2G41490	1
AT3G55080	1
AT4G27070	1
AT5G19740	1
AT5G39960	1
AT2G37840	1
AT5G13750	1
AT2G39550	1
AT3G04480	1
AT2G33840	2
AT4G09140	1
AT3G58130	1
AT5G35180	1
AT4G29480	1
AT1G60990	1
AT4G16830	1
AT1G69230	2
AT1G11240	1
AT3G56900	1
AT2G46620	1
AT3G58550	1
AT1G65580	2
AT1G69030	1
AT1G02690	1
AT4G07410	1
AT2G22510	1
AT5G16540	1
AT3G15660	1
AT1G16210	1
AT5G64670	1
AT4G02120	1
AT5G02270	1
AT3G22660	1
AT3G56080	1
AT1G21380	1
AT2G28060	1
AT1G65270	1
AT5G63460	1
AT4G26960	1
AT2G22490	1
AT1G30270	1
AT3G02460	1
AT5G57360	1
AT3G55980	1
ATCG00670	1
AT1G30890	1
AT4G34270	1
AT4G00895	1
AT4G15030	1
AT1G71400	1
AT1G32190	1
AT5G09830	1
AT1G64400	1
AT5G48010	1
AT3G02880	1
AT1G27750	1
AT3G46700	1
AT1G79650	1
AT4G05120	1
AT5G06300	1
AT4G27820	1
AT5G03406	1
AT3G59970	1
AT1G75540	1
AT3G18680	1
AT2G36240	1
AT4G16720	1
AT3G13350	1
AT5G63550	1
AT3G18740	1
AT5G10010	1
AT1G50900	1
AT3G09440	1
AT2G28870	1
AT3G21740	1
AT5G44110	1
AT4G18520	1
AT4G35770	1
AT1G66940	1
AT3G53110	1
AT1G72340	1
AT3G49725	1
AT4G37790	1
AT3G42050	1
AT2G24580	1
AT3G11250	1
AT3G60810	1
AT2G35710	1
AT3G20630	1
AT1G05960	1
AT4G33460	1
AT5G60300	1
AT2G39890	1
AT1G48460	1
AT1G10310	1
AT4G26810	1
AT1G19080	1
AT2G18330	1
AT1G77750	1
AT5G62610	1
AT1G27910	1
AT1G20330	1
AT5G24610	1
AT3G52590	1
AT2G47450	1
AT4G04970	1
AT5G35732	1
AT3G51880	1
AT5G38940	1
AT1G71410	2
AT1G11750	1
AT1G43560	1
AT1G51070	1
AT4G34920	1
AT2G16750	1
AT5G19940	1
AT5G05670	1
AT4G29730	1
AT3G26720	1
AT5G03220	1
AT5G07300	1
AT5G60280	1
AT2G10931	2
AT1G29400	1
AT1G09160	1
AT5G10060	1
AT3G06290	1
AT1G56180	1
AT5G36890	1
AT5G40190	1
AT1G72160	1
AT4G12917	1
AT4G22830	1
AT3G21390	1
AT1G64980	2
AT1G25280	1
AT1G70070	1
AT5G50720	1
AT4G33160	1
AT5G02610	2
AT5G64160	1
AT1G16270	1
AT2G19640	1
AT5G25100	1
AT3G26290	1
AT4G26660	1
AT1G33250	1
AT3G25110	1
AT5G15390	1
AT3G19670	1
AT5G59710	1
AT5G23290	1
AT5G61960	1
AT5G63140	1
AT3G08000	1
AT5G35330	1
AT5G57785	1
AT5G44040	2
AT3G14410	1
AT2G03090	1
AT4G19170	1
AT2G19730	1
AT1G04360	1
AT1G11940	1
AT4G27410	1
AT3G51260	2
AT1G26470	1
AT2G20562	1
AT3G56460	1
AT3G05510	1
AT2G22330	1
AT2G18370	1
AT4G19150	1
AT4G35790	1
AT3G57220	1
AT5G20700	1
AT5G27390	1
AT2G16430	1
AT4G35880	1
AT2G47620	1
AT5G65970	1
AT4G25080	1
AT1G73720	1
AT1G16740	1
AT1G68890	1
AT3G53990	2
AT1G63660	1
AT1G63880	1
AT3G10090	1
AT3G23175	1
AT2G25850	1
AT4G26010	1
AT2G32415	1
AT1G45976	1
AT2G02710	1
AT3G22960	1
AT2G21160	1
AT1G18730	1
AT5G57590	1
AT1G04340	1
AT2G47130	1
AT2G41780	1
AT1G70520	1
AT5G63840	1
AT5G07320	1
AT5G61810	1
AT4G00040	1
AT2G38010	1
AT1G60080	2
AT1G48090	1
AT5G01020	1
AT2G42940	1
AT3G27470	1
AT4G29350	1
AT3G22142	1
AT1G02710	1
AT5G16560	1
AT3G12700	1
AT1G08650	1
AT1G50600	1
AT5G24630	1
AT4G02630	1
AT3G17380	1
AT1G75200	1
AT5G01220	1
AT1G07820	1
AT1G20575	1
AT1G32100	1
AT1G67890	1
AT3G59920	1
AT4G23850	1
AT4G25170	1
AT5G56580	1
AT2G29180	1
AT4G21600	1
AT5G19190	1
AT4G13235	1
AT2G28550	1
AT5G17870	1
AT3G49680	1
AT1G09460	1
AT4G30280	1
AT1G08470	1
AT5G45300	2
AT4G17190	1
AT2G18730	1
AT3G53720	1
AT1G54080	1
AT5G65020	1
AT1G70580	1
AT2G44290	1
AT2G21300	1
AT1G36380	1
AT1G74300	1
AT5G42990	1
AT2G40300	1
AT5G66650	1
AT4G02400	1
AT1G19710	1
AT5G27650	1
AT3G46600	1
AT4G01150	2
AT1G79470	1
AT5G66090	1
AT5G66985	1
AT5G25270	1
AT5G46090	1
AT1G30440	1
AT2G25690	1
AT1G07170	1
AT1G70000	1
AT1G01510	1
AT5G62530	1
AT1G19120	1
AT1G67280	1
AT5G67350	1
AT2G33470	1
AT5G28900	1
AT5G10200	2
AT5G41960	1
AT3G11710	1
AT2G26890	2
AT5G08210	1
AT1G53645	1
AT3G21640	1
ATCG00140	1
AT1G70770	1
AT1G79610	1
AT1G32470	2
AT1G34040	1
AT5G16940	1
AT1G55810	1
AT5G48385	1
AT4G33650	1
AT1G60890	1
AT4G18290	1
AT1G07930	1
AT2G26810	2
AT5G41600	2
AT3G26850	1
AT5G04740	1
AT1G50420	1
AT2G16390	1
AT1G10950	1
AT5G45140	1
AT4G11175	1
AT5G50900	1
AT5G62270	1
AT5G15470	1
AT5G53800	1
AT5G62020	1
AT3G54850	1
AT1G12140	1
AT3G03330	1
AT1G14170	1
AT3G19240	1
AT5G11150	1
AT5G22880	1
AT1G19800	1
AT4G03140	1
AT3G15520	1
AT5G60840	1
AT4G02890	1
AT3G18860	1
AT1G35420	1
AT2G03710	1
AT4G24470	1
AT2G27820	1
AT1G05210	1
AT5G19210	1
AT1G78300	1
AT1G07320	1
AT3G06040	1
AT5G10130	1
AT5G49740	1
AT1G31020	1
AT5G63135	1
AT3G11800	1
AT3G51520	1
AT1G69270	1
AT5G18650	1
AT3G16450	1
AT5G01160	1
AT5G59480	1
AT5G23050	2
AT5G51640	1
AT5G12440	1
AT5G20910	1
AT3G59390	1
AT2G30000	1
AT1G16260	1
AT4G27520	1
AT5G39080	1
AT1G31340	1
AT5G54280	1
AT2G01760	1
AT4G26980	1
AT1G79350	1
AT3G17365	2
AT1G01340	1
AT2G31130	1
AT1G14570	1
AT4G35760	1
AT5G55910	1
AT1G19140	1
AT3G06440	1
AT5G62540	1
AT1G06720	1
AT4G18160	1
AT3G17450	1
AT2G25970	1
AT1G08845	1
AT5G66380	1
AT1G19920	1
AT2G03270	1
AT5G07030	1
AT4G36660	1
AT3G52580	1
AT1G74055	1
AT3G18240	1
AT3G55280	1
AT3G15710	1
AT3G02580	1
AT1G24440	1
AT4G16880	1
AT4G39690	1
AT1G70210	1
AT4G26450	1
AT3G59810	1
AT4G38130	1
AT5G01620	1
AT2G17880	1
AT3G24480	1
AT3G18780	1
AT3G08680	1
AT1G20340	1
AT4G32150	1
AT5G66190	1
AT3G47965	1
AT2G12400	1
AT4G10610	1
AT5G48360	1
AT3G15470	1
AT1G74260	1
AT5G55300	1
AT2G17710	1
AT5G66490	1
AT5G60920	1
AT5G56420	1
AT3G44798	1
AT2G36580	1
AT3G57560	1
AT3G51830	1
AT5G51300	1
AT5G50180	1
AT3G10350	1
AT2G34040	1
AT3G11910	1
AT1G43580	1
AT5G07770	1
AT1G35320	1
AT5G37660	1
AT4G14770	1
AT4G33130	1
AT1G78130	1
AT5G44860	1
AT4G04920	1
AT3G53170	1
AT3G63520	1
AT4G22130	1
AT1G76260	1
AT2G29525	1
AT5G52970	1
AT5G25040	1
AT3G21550	1
AT5G60660	1
AT3G61130	1
AT3G13225	1
AT3G16640	1
AT3G26070	1
AT3G26030	2
AT1G42480	1
AT5G18620	1
AT3G44370	1
AT3G19480	1
AT3G28130	1
AT1G49240	1
AT4G27650	1
AT4G33350	1
AT2G02510	1
AT5G39980	1
AT3G20860	1
AT1G15430	1
AT1G30755	1
AT3G52200	1
AT1G09810	1
AT1G60780	1
AT5G57830	1
AT2G25810	1
AT3G52730	1
AT1G23820	1
AT3G09270	1
AT1G73120	1
AT3G12340	1
AT4G29190	1
AT1G71110	1
AT5G60030	1
AT5G02780	1
AT1G33360	2
AT2G29530	1
AT2G23930	1
AT3G60390	1
AT5G44650	1
AT1G65420	1
AT2G47010	1
AT1G30650	1
AT1G07110	1
AT1G73930	1
AT5G40540	1
AT4G13720	1
AT5G63690	1
AT5G59920	1
AT4G24730	1
AT5G63905	1
AT2G25060	1
AT2G16530	2
AT3G13222	1
AT1G07880	1
AT5G15540	1
AT4G35630	1
AT4G24920	1
AT5G07842	1
AT3G52870	1
AT4G32000	1
AT2G02480	1
AT1G21680	1
AT3G03360	1
AT5G24735	1
AT5G63010	1
AT2G24540	1
AT4G14240	1
AT3G11420	1
AT2G36160	1
AT1G64580	1
AT2G36690	1
AT5G05460	1
AT2G23150	1
AT1G14200	1
AT3G06130	1
AT4G29910	1
AT2G05520	1
AT1G04140	1
AT5G26330	1
AT3G09900	1
AT3G05710	1
AT3G18820	1
AT5G10860	1
AT4G01995	1
AT1G12270	1
AT1G52342	1
AT4G01330	1
AT5G19310	1
AT1G49880	1
AT1G48960	1
AT1G80080	1
AT1G21790	1
AT1G13050	1
AT5G42420	1
AT4G28990	1
AT4G05180	1
AT3G16570	2
AT3G26810	1
AT3G53130	1
AT1G26945	1
AT3G13330	1
AT3G59350	1
AT3G48280	1
AT1G05060	1
AT5G56750	1
AT2G40610	1
AT1G77500	1
AT5G02550	1
AT1G75510	1
AT4G39420	1
AT2G40840	1
AT5G56340	1
AT5G09820	1
AT1G49430	1
AT3G12570	2
AT1G74230	1
AT1G13670	1
AT5G25980	1
AT5G56240	1
AT1G65870	1
AT1G74740	1
AT1G14400	1
AT1G55540	1
AT1G15690	1
AT2G16660	1
AT3G18790	1
AT5G23220	1
AT1G19360	1
AT4G31270	1
AT1G14330	1
AT4G11220	1
AT4G35090	1
AT3G21200	1
AT1G52155	1
AT3G56830	1
AT1G18880	1
AT3G58900	1
AT3G21220	1
AT3G02380	1
AT1G15170	1
AT5G39710	1
AT3G54890	1
AT2G43850	1
AT5G52440	1
AT1G34020	1
AT2G36010	1
AT4G09320	1
AT3G14330	1
AT4G18400	1
AT5G03240	1
AT1G10600	1
AT5G44450	1
AT1G79830	1
AT2G42210	1
AT5G64140	1
AT1G48930	1
AT2G30590	1
AT5G14880	1
AT1G72730	1
AT1G01780	1
AT5G42890	1
AT3G63240	1
AT2G34930	1
AT1G28570	1
AT3G53490	1
AT5G13120	1
AT4G35830	1
AT1G14980	1
AT5G07940	1
AT4G38800	1
AT5G48870	1
AT2G06520	1
ATCG00270	1
AT3G03100	1
AT3G50210	1
AT4G13350	1
AT1G06630	1
AT3G13030	1
AT2G32910	1
AT3G63010	1
AT3G62940	1
AT5G42960	1
AT2G24360	1
AT2G41840	1
AT3G22540	1
AT4G37310	1
AT1G16916	1
AT4G27760	1
AT5G61590	1
AT1G17350	1
AT1G19330	1
AT3G05545	1
AT3G42170	1
AT1G58602	1
AT4G08150	1
AT4G16845	1
AT5G15830	1
AT5G07152	1
AT1G72500	1
AT3G10380	1
AT1G65230	1
AT5G53160	1
AT5G05250	1
AT3G61870	1
AT3G19870	1
AT3G02875	1
AT5G04620	1
AT2G16930	1
AT1G31950	1
AT3G56290	1
AT3G21280	1
AT1G56680	1
AT1G69680	1
AT3G54350	1
AT2G31750	1
AT5G01340	1
AT1G27410	1
AT5G51970	1
AT2G14170	1
AT5G57120	1
AT3G58500	1
AT5G17560	1
AT4G29820	1
AT5G19300	1
AT3G12180	1
AT2G23140	1
AT3G50820	1
AT4G38640	1
AT2G37540	1
AT1G67470	1
AT3G12580	1
AT2G40230	1
AT3G48110	1
AT5G51010	1
AT3G58620	1
AT1G03900	1
AT5G65810	1
AT5G48120	1
AT2G47730	1
AT2G32300	1
AT1G59980	1
AT1G32050	1
AT5G11910	1
AT3G48930	1
AT1G29820	1
AT3G07660	1
AT4G34310	1
AT5G59420	1
AT4G28230	1
AT5G65650	1
AT4G18510	1
AT5G15550	1
AT1G52700	1
AT5G54840	1
AT3G58710	1
AT5G11960	1
AT1G76670	1
AT2G43945	1
AT3G52360	1
AT5G42390	1
AT5G61310	1
AT2G37470	1
AT4G10090	1
AT1G29970	1
AT1G06360	1
AT1G76400	1
AT3G62840	1
AT1G49050	1
AT1G11430	1
AT5G49440	1
AT1G14840	1
AT2G46510	1
AT1G03910	1
AT1G47270	1
AT3G23660	1
AT5G61250	2
AT3G12520	1
AT3G05220	1
AT1G80950	1
AT1G51680	1
AT5G43790	1
AT3G50300	1
AT3G54880	1
AT3G10070	1
AT1G56440	1
AT5G13550	1
AT5G09670	1
AT3G18420	1
AT2G24200	1
AT3G29034	1
AT1G72550	1
AT3G27830	1
AT2G35630	1
AT1G80820	1
AT2G41220	1
AT3G23605	1
AT5G19875	1
AT3G11130	1
AT1G34320	1
AT5G16990	1
AT4G13370	1
AT5G49400	1
AT3G54720	1
AT3G61198	1
AT2G21860	1
AT5G35360	1
AT3G16330	1
AT2G25760	1
AT2G47860	1
AT3G21650	2
AT1G52720	1
AT3G58530	1
AT2G16385	1
AT5G08420	2
AT4G15440	1
AT3G09085	1
AT5G44030	1
AT1G75440	1
AT2G27020	1
ATCG00580	1
AT3G15550	1
AT5G19820	1
AT1G53000	1
AT3G57990	1
AT5G06800	1
AT4G26650	1
AT1G68910	1
AT5G24420	1
AT2G24420	1
AT1G53450	1
AT3G58790	1
AT3G45260	1
AT4G15950	1
AT1G79710	1
AT4G11600	1
AT5G27950	1
AT3G27360	1
AT5G62130	1
AT5G01870	1
AT3G07640	1
AT1G09840	1
AT2G46020	1
AT1G51200	1
AT2G28315	1
AT5G03830	1
AT4G19710	1
AT4G24310	1
AT1G17440	2
AT3G29375	1
AT1G34630	1
AT4G18280	1
AT1G66750	1
AT3G01370	1
AT2G35020	1
AT4G31570	1
AT4G16380	1
AT3G15290	1
AT1G02920	1
AT4G29100	1
AT4G32860	1
AT5G61130	1
AT3G60640	1
AT2G05210	1
AT4G00490	1
AT3G54840	1
AT1G45332	1
AT3G61070	1
AT1G55450	1
AT3G59110	1
AT4G33210	1
AT2G24090	1
AT2G25100	1
AT3G48000	1
AT4G15450	1
AT3G48310	1
AT2G23680	2
AT4G30360	1
AT4G19112	1
AT1G05710	1
AT3G20410	1
AT2G40110	1
AT5G19460	1
AT1G12330	1
AT2G34510	1
AT4G29520	1
AT5G08750	1
AT3G47550	1
AT2G27710	1
AT5G06220	1
AT3G44990	1
AT1G02840	1
AT4G00290	1
AT1G19650	1
AT3G52050	1
AT4G21470	1
AT5G36710	1
AT5G57685	1
AT2G24390	1
AT1G76810	1
AT1G05500	1
AT4G33960	1
AT4G11211	1
AT2G35690	1
AT4G26850	1
AT3G58100	1
AT1G53750	1
AT1G55670	1
AT4G34720	1
AT5G46900	1
AT4G37510	1
AT2G35910	1
AT1G67740	1
AT5G63560	1
AT2G34450	1
AT4G12680	1
AT2G23600	1
AT1G27950	1
AT1G70985	1
AT4G34660	1
AT5G20630	1
AT3G11090	1
AT1G10200	1
AT1G60995	1
AT2G32380	1
AT3G09300	1
AT1G75330	1
AT2G39950	1
AT4G29160	1
AT5G63160	1
AT1G73170	1
AT2G40710	1
AT5G03190	1
AT2G31730	1
AT1G17410	1
AT3G08770	1
AT4G32350	1
AT1G24560	1
AT1G10780	1
AT5G59010	1
AT1G68850	1
AT1G48780	1
AT1G76850	1
AT1G15750	1
AT1G78310	1
AT1G15700	1
AT5G23870	1
AT3G53540	1
AT3G19180	1
AT5G60190	1
AT3G51600	1
AT2G18990	1
AT5G07890	1
AT1G08115	1
AT5G62580	1
AT1G13280	1
AT3G15880	1
AT5G09760	1
AT1G60740	1
AT1G27960	1
AT3G08840	1
AT5G10540	1
AT5G08300	1
AT2G22795	1
AT3G22880	1
AT3G05350	1
AT1G06180	1
AT1G01940	1
AT4G00030	1
AT3G59052	1
AT1G19180	1
AT1G02120	1
AT5G64400	1
AT3G60450	1
AT2G42250	1
AT4G12570	1
AT2G39310	1
AT5G03180	1
AT3G13740	1
AT5G58220	1
AT1G55830	1
AT2G27260	1
AT1G29060	1
AT1G29250	1
AT1G80920	1
AT3G19010	1
AT1G05805	1
AT1G31910	1
AT1G67840	1
AT4G38710	1
AT1G14410	1
AT5G67245	1
AT1G60660	1
AT2G41140	1
AT1G33520	1
AT2G02100	1
AT3G25910	1
AT2G16700	1
AT1G54770	1
AT2G28510	1
AT4G02540	1
AT3G05570	1
AT4G13950	1
AT3G11030	1
AT1G54060	1
AT4G14350	1
AT4G33780	1
AT2G21950	1
AT1G20160	1
AT5G37350	1
AT4G13970	1
AT5G23210	1
AT5G48810	1
AT3G11750	1
AT1G77280	1
AT1G61140	1
AT5G21020	1
AT2G27480	1
AT4G14740	1
AT2G34710	1
AT4G30650	1
AT5G06600	1
AT1G69070	1
AT3G21350	1
AT4G24780	1
AT5G23395	1
AT3G27020	1
AT5G60530	1
AT1G48110	1
AT3G54600	1
AT1G71697	1
AT5G60450	1
AT1G20110	1
AT4G33000	1
AT1G12760	1
AT4G15570	1
AT1G13110	1
AT2G16800	1
AT1G48030	1
AT3G54900	1
AT2G42390	1
AT4G16800	1
AT1G26250	1
AT4G34260	1
AT1G23980	1
AT3G55340	1
AT5G06690	1
AT4G34230	1
AT2G47760	1
AT2G03667	1
AT1G15270	1
AT1G06590	1
AT4G28240	1
AT3G07880	1
AT2G45690	1
AT2G29080	1
AT4G26100	1
AT5G18610	1
AT3G15240	1
AT4G38300	1
AT4G16690	1
AT3G25190	1
AT5G38560	1
AT4G34020	1
AT4G25630	1
AT1G70740	1
AT1G49140	1
AT1G58235	1
AT3G48870	1
AT2G35190	1
AT1G15310	1
AT1G80940	1
AT3G20770	1
AT2G17033	1
AT1G04520	1
AT5G42750	1
AT1G13250	1
AT5G27360	1
AT1G16300	1
AT4G22120	1
AT3G20260	1
AT1G04870	1
AT2G24270	1
AT3G63220	1
AT3G04890	1
AT5G37890	1
AT1G55750	1
AT1G08480	1
AT4G10730	1
AT1G53910	1
AT3G29575	1
AT2G40900	1
AT5G12480	1
AT1G66980	1
AT3G49110	1
AT4G25870	1
AT1G48430	1
AT4G04890	1
AT4G15475	1
AT3G56490	1
AT2G27310	1
AT4G09830	1
AT4G15800	1
AT1G62560	1
AT1G61360	1
AT3G15300	1
AT2G22240	1
AT2G25355	1
AT4G01430	1
AT2G20990	1
AT3G63090	1
AT4G13010	1
AT2G46630	1
AT1G55260	1
AT2G04780	1
AT1G19170	1
AT4G28600	1
AT5G50870	1
AT4G00020	1
AT5G66000	1
AT1G19970	1
AT1G16240	1
AT1G78830	1
AT5G56740	1
AT3G13450	1
AT5G14410	1
AT3G21510	1
AT1G48420	1
AT1G16900	1
AT3G17650	1
AT3G44320	1
AT5G42090	1
AT2G33051	1
AT3G07560	1
AT5G17910	1
AT1G04250	1
AT2G44525	1
AT1G14300	1
AT4G22140	1
AT5G60400	1
AT4G32605	1
AT5G11670	1
AT5G50110	1
AT5G10830	1
AT5G10610	1
AT2G40420	1
AT2G43235	1
AT1G28130	1
AT3G16690	1
AT2G46260	1
AT3G17350	1
AT1G54890	1
AT3G16270	1
AT2G45260	1
AT1G31470	1
AT4G39910	1
AT1G06550	1
AT2G15560	1
AT1G21190	1
AT5G62280	1
